mc_id,medicao_id,frente_id,tipo,descricao,comprimento,ast,resultado
mc_1e372858a7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 192 - 105157.0 - Curva Pvc 45 Graus, Soldável, Dn 50 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,26.03,0.0
mc_a67759269b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 193 - 105158.0 - Curva Pvc 45 Graus, Soldável, Dn 60 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,37.9,0.0
mc_14299ce937,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 194 - 105159.0 - Curva Pvc 45 Graus, Soldável, Dn 75 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,66.42,0.0
mc_bdf1278970,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 195 - 105160.0 - Curva Pvc 45 Graus, Soldável, Dn 85 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,82.03,0.0
mc_ed786afb32,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 196 - 94672.0 - Joelho 90 Graus Com Bucha De Latão, Pvc, Soldável, Dn 25 Mm X 3/4"", Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,8.32,0.0
mc_da1f9ca941,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 197 - 94686.0 - Joelho 90 Graus, Pvc, Soldável, Dn 110 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,300.81,0.0
mc_3ddb175da4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 198 - 94674.0 - Joelho 90 Graus, Pvc, Soldável, Dn 32 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,10.91,0.0
mc_2a70c1d93b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 199 - 94676.0 - Joelho 90 Graus, Pvc, Soldável, Dn 40 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,17.59,0.0
mc_433b1ed307,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 200 - 94678.0 - Joelho 90 Graus, Pvc, Soldável, Dn 50 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,21.0,0.0
mc_e1945f7ac0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 201 - 94680.0 - Joelho 90 Graus, Pvc, Soldável, Dn 60 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,54.3,0.0
mc_ce37eacfd1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 202 - 94682.0 - Joelho 90 Graus, Pvc, Soldável, Dn 75 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,130.23,0.0
mc_09016b8ec6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 203 - 94684.0 - Joelho 90 Graus, Pvc, Soldável, Dn 85 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,157.41,0.0
mc_cf67a59d4c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 204 - 105170.0 - Joelho Pvc, Soldável, 45 Graus, Dn 25 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,7.91,0.0
mc_49492a1bff,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 205 - 105179.0 - Joelho Pvc, Soldável, 45 Graus, Dn 32 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,12.92,0.0
mc_ea874e6ab7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 206 - 105180.0 - Joelho Pvc, Soldável, 45 Graus, Dn 40 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,17.65,0.0
mc_d4790aec6a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 207 - 105181.0 - Joelho Pvc, Soldável, 45 Graus, Dn 50 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,23.92,0.0
mc_4d80fb4fe5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 208 - 105182.0 - Joelho Pvc, Soldável, 45 Graus, Dn 60 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,52.25,0.0
mc_b254574514,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 209 - 105183.0 - Joelho Pvc, Soldável, 45 Graus, Dn 75 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,106.6,0.0
mc_09a47cfac5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 210 - 105184.0 - Joelho Pvc, Soldável, 45 Graus, Dn 85 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,132.1,0.0
mc_a0b3e63801,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 211 - 105142.0 - Luva De Redução Soldável, Pvc, Dn 32 Mm X 25 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,8.96,0.0
mc_4e93767a34,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 212 - 105143.0 - Luva De Redução Soldável, Pvc, Dn 40 Mm X 32 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,13.22,0.0
mc_e9397d1688,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 213 - 105144.0 - Luva De Redução Soldável, Pvc, Dn 60 Mm X 50 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,27.68,0.0
mc_64a26ec983,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 214 - 105173.0 - Luva De Redução, Em Ferro Galvanizado, Conexão Rosqueada, Dn 65 Mm X 50 Mm (2 1/2"" X 2""), Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,115.57,0.0
mc_a65acb40d5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 215 - 105175.0 - Luva De Redução, Em Ferro Galvanizado, Conexão Rosqueada, Dn 80 Mm X 50 Mm (3"" X 2""), Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,164.01,0.0
mc_52d86b196a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 216 - 105174.0 - Luva De Redução, Em Ferro Galvanizado, Conexão Rosqueada, Dn 80 Mm X 65 Mm (3"" X 2 1/2""), Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,166.24,0.0
mc_be73984f6e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 217 - 105145.0 - Luva De Redução, Soldável, Pvc, Dn 50 X 25 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,15.27,0.0
mc_244575eb61,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 218 - 94657.0 - Luva Pvc, Soldável, Dn 25 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,5.55,0.0
mc_0bbf0e3d7a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 219 - 94659.0 - Luva Pvc, Soldável, Dn 32 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,8.38,0.0
mc_93be6fee84,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 220 - 94671.0 - Luva, Pvc, Soldável, Dn 110 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,130.5,0.0
mc_01c03846f1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 221 - 94661.0 - Luva, Pvc, Soldável, Dn 40 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,12.96,0.0
mc_3dfe7d9007,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 222 - 94663.0 - Luva, Pvc, Soldável, Dn 50 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,16.5,0.0
mc_0a8640a20b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 223 - 94665.0 - Luva, Pvc, Soldável, Dn 60 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,30.95,0.0
mc_af69953771,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 224 - 94667.0 - Luva, Pvc, Soldável, Dn 75 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,45.55,0.0
mc_8e54d8d416,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 225 - 94669.0 - Luva, Pvc, Soldável, Dn 85 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,79.8,0.0
mc_0bdd579eb2,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 226 - 105189.0 - Te De Redução, Pvc, Soldável, 90 Graus, Dn 50 Mm X 25 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,28.64,0.0
mc_62b55a3095,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 227 - 105190.0 - Te De Redução, Pvc, Soldável, 90 Graus, Dn 50 Mm X 32 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,34.96,0.0
mc_be504f6656,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 228 - 94702.0 - Tê De Redução, Pvc, Soldável, Dn 110 Mm X 60 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,229.57,0.0
mc_ac3405db65,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 229 - 94691.0 - Tê De Redução, Pvc, Soldável, Dn 32 Mm X 25 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,17.94,0.0
mc_7d0b703119,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 230 - 94693.0 - Tê De Redução, Pvc, Soldável, Dn 40 Mm X 32 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,23.54,0.0
mc_b6c6f8edf0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 231 - 94695.0 - Tê De Redução, Pvc, Soldável, Dn 50 Mm X 40 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,39.99,0.0
mc_d36430defd,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 232 - 94698.0 - Tê De Redução, Pvc, Soldável, Dn 75 Mm X 50 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,84.53,0.0
mc_4311084fdb,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 233 - 94700.0 - Tê De Redução, Pvc, Soldável, Dn 85 Mm X 60 Mm, Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,159.37,0.0
mc_cd767e34e2,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 234 - 94701.0 - Tê, Pvc, Soldável, Dn 110 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,276.51,0.0
mc_0c6b46f5f2,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 235 - 94688.0 - Tê, Pvc, Soldável, Dn 25 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,9.82,0.0
mc_eba579d1f5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 236 - 94690.0 - Tê, Pvc, Soldável, Dn 32 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,15.54,0.0
mc_2cbb8c643a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 237 - 94692.0 - Tê, Pvc, Soldável, Dn 40 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,25.47,0.0
mc_219f61836f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 238 - 94694.0 - Tê, Pvc, Soldável, Dn 50 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,32.15,0.0
mc_504b9cd2d4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 239 - 94696.0 - Tê, Pvc, Soldável, Dn 60 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,64.3,0.0
mc_0d2b510cc6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 240 - 94697.0 - Tê, Pvc, Soldável, Dn 75 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,108.78,0.0
mc_22b06eab98,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 241 - 94699.0 - Tê, Pvc, Soldável, Dn 85 Mm Instalado Em Reservação Predial De Água - Fornecimento E Instalação. Af_04/2024",0.0,143.51,0.0
mc_1d59238174,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 242 - 89376.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 20Mm X 1/2, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.55,0.0
mc_c6635af230,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 243 - 89429.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 25Mm X 3/4, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.15,0.0
mc_6fa9b1bd4f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 244 - 89383.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 25Mm X 3/4, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.97,0.0
mc_fa36369367,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 245 - 89553.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.08,0.0
mc_485d701d2d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 246 - 89436.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.92,0.0
mc_14afc3d479,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 247 - 89391.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,12.87,0.0
mc_6810c3eb0a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 248 - 103994.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 40Mm X 1.1/2"", Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.24,0.0
mc_8f08963514,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 249 - 89570.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 40Mm X 1.1/2, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.91,0.0
mc_486e1345a7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 250 - 103992.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 40Mm X 1.1/4"", Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.22,0.0
mc_ae903e1fcf,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 251 - 89572.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 40Mm X 1.1/4, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.75,0.0
mc_446efb3837,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 252 - 104001.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 50Mm X 1.1/2"", Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.35,0.0
mc_9ccf2f4fe9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 253 - 89596.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 50Mm X 1.1/2, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.1,0.0
mc_f433817789,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 254 - 104002.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 50Mm X 1.1/4"", Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,23.42,0.0
mc_392fa41766,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 255 - 89595.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 50Mm X 1.1/4, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.56,0.0
mc_792c0bb8fa,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 256 - 89610.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 60Mm X 2, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,25.06,0.0
mc_985ae262d6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 257 - 89613.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 75Mm X 2.1/2"", Instalado Em Prumada De Água - Fornecimento E Instalação. Af_12/2014",0.0,38.19,0.0
mc_4e03501fa0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 258 - 89616.0 - Adaptador Curto Com Bolsa E Rosca Para Registro, Pvc, Soldável, Dn 85Mm X 3, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,50.6,0.0
mc_b5ec3da29f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 259 - 103952.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 25 X 20 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.82,0.0
mc_e60f1ee0db,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 260 - 103947.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 25 X 20 Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.64,0.0
mc_e039cd6870,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 261 - 103957.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 32 X 25 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,7.09,0.0
mc_b1c9b78a6d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 262 - 103953.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 32 X 25 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.93,0.0
mc_7bcaf6ef98,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 263 - 103948.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 32 X 25 Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.88,0.0
mc_dee87d42df,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 264 - 103958.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 50 X 40 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.72,0.0
mc_1f794b868b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 265 - 104009.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 50 X 40 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.91,0.0
mc_c0fe77c93f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 266 - 103959.0 - Bucha De Redução, Curta, Pvc, Soldável, Dn 60 X 50 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.96,0.0
mc_969a4a399d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 267 - 103962.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 32 X 20 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.69,0.0
mc_11123391f6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 268 - 103954.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 32 X 20 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,12.4,0.0
mc_95005325d6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 269 - 103949.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 32 X 20 Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.3,0.0
mc_c4318bb1d5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 270 - 103964.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 40 X 25 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.97,0.0
mc_f0c99b0c47,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 271 - 104014.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 40 X 25 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.16,0.0
mc_8838939f12,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 272 - 103966.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 50 X 25 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,12.95,0.0
mc_dffaa0cb3f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 273 - 103999.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 50 X 25 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.52,0.0
mc_76fce8fb68,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 274 - 103967.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 50 X 32 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.38,0.0
mc_b5d8514ba5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 275 - 104003.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 50 X 32 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,20.24,0.0
mc_a40ed78f2d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 276 - 103968.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 60 X 25 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.17,0.0
mc_cd7814c1a9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 277 - 103969.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 60 X 32 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,24.77,0.0
mc_0dff3e2a02,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 278 - 103971.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 60 X 50 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,31.32,0.0
mc_c7f739b572,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 279 - 103972.0 - Bucha De Redução, Longa, Pvc, Soldável, Dn 75 X 50 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,36.27,0.0
mc_e7e0f5eecd,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 280 - 103993.0 - Bucha De Redução, Pvc, Soldável, Dn 40Mm X 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.34,0.0
mc_dea5daf322,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 281 - 89407.0 - Curva 45 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.1,0.0
mc_68c20b2228,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 282 - 89361.0 - Curva 45 Graus, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.22,0.0
mc_89252c418f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 283 - 89490.0 - Curva 45 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.07,0.0
mc_bee891d59d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 284 - 89411.0 - Curva 45 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.38,0.0
mc_97f4f9fb1c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 285 - 89365.0 - Curva 45 Graus, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.68,0.0
mc_0ff11ebeff,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 286 - 89496.0 - Curva 45 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.19,0.0
mc_2e90f07fa8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 287 - 89416.0 - Curva 45 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,20.38,0.0
mc_97c2a97b66,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 288 - 89370.0 - Curva 45 Graus, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.95,0.0
mc_51b121bf1e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 289 - 89500.0 - Curva 45 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.37,0.0
mc_02bb15a834,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 290 - 103983.0 - Curva 45 Graus, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,24.46,0.0
